text,primary_intent,sub_intent,market,language,variant,has_typo,has_accents,mentions_product,occasion,confidence_expected,source,timestamp
compro la cinta doble contacto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377764
quiero el vestido Lorena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1377769
me llevo el bralette Lucia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lucia,null,MEDIUM,claude_synthetic,1766883349.1377773
voy a comprar la lencería Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1377778
quiero el vestido Cayetana corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.1377783
me interesa el calzón invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377788
compro los aros con piedras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137779
quiero el vestido Elena largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.1377795
me llevo la lencería Jacinta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1377816
voy a comprar el sostén adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137782
quiero el tocado de ceremonia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766883349.1377823
me interesa el vestido Lia largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1377828
compro la lencería Laura invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.1377833
quiero el clutch para matrimonio,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377835
me llevo el vestido Emma,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.137784
voy a comprar los parches adhesivos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377845
quiero la lencería Julieta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.1377847
me interesa el brami Mila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Mila,null,MEDIUM,claude_synthetic,1766883349.1377854
compro el vestido Leire,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.137786
quiero las pezoneras de silicona,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377861
me llevo la lencería Camila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Camila,null,MEDIUM,claude_synthetic,1766883349.1377866
voy a comprar el vestido Alexa largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.137787
quiero el sostén invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377873
me interesa el tocado dorado,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377878
compro la lencería Florencia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.1377885
quiero el vestido Victoria,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.137789
me llevo la cinta adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377892
voy a comprar el bolso Lorenza,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorenza,null,MEDIUM,claude_synthetic,1766883349.1377897
quiero la lencería Olivia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883349.1377902
me interesa el vestido Lorena largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1377904
compro el bralette sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137791
quiero el vestido Cayetana,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.1377912
me llevo el calzón adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377916
voy a comprar la lencería Isidora invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1377923
quiero el vestido Elena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.1377926
me interesa los aros brillantes,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137793
compro la lencería Jacinta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1377933
quiero el tocado con brillos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377938
me llevo el vestido Lia corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1377943
voy a comprar el sostén de biogel,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1377947
quiero la lencería Laura,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.137795
me interesa el clutch negro,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377957
compro el vestido Emma largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.1377962
quiero los parches levanta busto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377964
me llevo la lencería Julieta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Julieta,null,MEDIUM,claude_synthetic,1766883349.1377969
voy a comprar el vestido Leire largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.1377974
quiero el brami invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377976
me interesa la lencería Mila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.137798
compro las pezoneras adhesivas,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377983
quiero el vestido Alexa,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.137799
me llevo el tocado elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1377995
voy a comprar la lencería Camila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Camila,null,MEDIUM,claude_synthetic,1766883349.1377997
quiero el sostén sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378002
me interesa el vestido Victoria corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.1378007
compro la cinta doble contacto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378012
quiero la lencería Florencia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.1378014
me llevo el bolso para ceremonia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766883349.137802
voy a comprar el vestido Lorena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1378026
quiero el bralette Olivia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Olivia,null,MEDIUM,claude_synthetic,1766883349.1378045
me interesa el calzón invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137805
compro el vestido Cayetana largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.1378055
quiero la lencería Lucia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lucia,null,MEDIUM,claude_synthetic,1766883349.137806
me llevo los aros acrílicos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378064
voy a comprar el vestido Elena corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.137807
quiero el sostén adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378071
me interesa la lencería Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1378076
compro el tocado de novia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766883349.137808
quiero el vestido Lia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1378083
me llevo la lencería Jacinta invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1378107
voy a comprar el clutch Leonor,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leonor,null,MEDIUM,claude_synthetic,1766883349.137811
quiero los parches de silicona,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378114
me interesa el vestido Emma corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.137812
compro la lencería Laura,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.1378121
quiero el brami Julieta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Julieta,null,MEDIUM,claude_synthetic,1766883349.1378143
me llevo el vestido Leire,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.1378145
voy a comprar las pezoneras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137815
quiero la lencería Mila sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.1378155
me interesa el vestido Alexa largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.1378157
compro el sostén invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378179
quiero el tocado con peineta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378183
me llevo la lencería Camila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Camila,null,MEDIUM,claude_synthetic,1766883349.1378186
voy a comprar el vestido Victoria,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.137819
quiero la cinta adhesiva,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378198
me interesa el bolso elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.13782
compro la lencería Florencia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.1378205
quiero el vestido Lorena corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1378207
me llevo el bralette Olivia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Olivia,null,MEDIUM,claude_synthetic,1766883349.1378212
voy a comprar el calzón adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378217
quiero la lencería Lucia invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lucia,null,MEDIUM,claude_synthetic,1766883349.1378236
me interesa el vestido Cayetana,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.137824
compro los aros con brillos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378245
quiero el vestido Elena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.137825
me llevo la lencería Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1378253
voy a comprar el sostén de biogel,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378257
quiero el tocado brillante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378262
me interesa el vestido Lia largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.1378264
compro la lencería Jacinta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1378272
quiero el clutch para fiesta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883349.1378276
me llevo los parches adhesivos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137828
voy a comprar el vestido Emma,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.1378284
quiero la lencería Laura invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.1378288
me interesa el brami Julieta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Julieta,null,MEDIUM,claude_synthetic,1766883349.1378293
compro el vestido Leire corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883349.1378295
quiero las pezoneras de silicona,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378303
me llevo la lencería Mila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.1378305
voy a comprar el vestido Alexa,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766883349.137831
quiero el sostén sin costuras,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378314
me interesa el tocado dorado,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378317
compro la lencería Camila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Camila,null,MEDIUM,claude_synthetic,1766883349.1378322
quiero el vestido Victoria largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883349.1378326
me llevo la cinta doble contacto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.137833
voy a comprar el bolso Lorenza,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorenza,null,MEDIUM,claude_synthetic,1766883349.1378334
quiero la lencería Florencia invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883349.137834
me interesa el vestido Lorena,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883349.1378345
compro el bralette Olivia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Olivia,null,MEDIUM,claude_synthetic,1766883349.1378348
quiero el calzón adhesivo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378353
me llevo la lencería Lucia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Lucia,null,MEDIUM,claude_synthetic,1766883349.1378357
voy a comprar el vestido Cayetana corto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883349.137836
quiero los aros acrílicos,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.1378365
me interesa el vestido Elena largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883349.1378372
compro la lencería Isidora,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Isidora,null,MEDIUM,claude_synthetic,1766883349.1378374
quiero el sostén invisible,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883349.137838
me llevo el tocado elegante,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378381
voy a comprar la lencería Jacinta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883349.1378386
quiero el vestido Lia,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883349.137839
me interesa el clutch negro,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378396
compro los parches levanta busto,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378398
quiero la lencería Laura,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883349.1378403
me llevo el vestido Emma largo,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766883349.1378407
voy a comprar el brami Julieta,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,Julieta,null,MEDIUM,claude_synthetic,1766883349.1378412
quiero las pezoneras adhesivas,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883349.1378417
me interesa la lencería Mila,TRANSACTIONAL,purchase_intent,CL,es,neutral,False,True,Mila,null,MEDIUM,claude_synthetic,1766883349.137842
